f_acidente;d_fasedia
387001;Plena Noite
387002;Plena Noite
387003;Plena Noite
387004;Plena Noite
387005;Anoitecer
387006;Plena Noite
387007;Amanhecer
387008;Plena Noite
387009;Plena Noite
387010;Amanhecer
387011;Amanhecer
387012;Plena Noite
387013;Pleno dia
387014;Plena Noite
387015;Amanhecer
387016;Plena Noite
387017;Plena Noite
387018;Amanhecer
387019;Amanhecer
387020;Amanhecer
387021;Amanhecer
387022;Plena Noite
387023;Amanhecer
387024;Plena Noite
387026;Plena Noite
387027;Plena Noite
387028;Plena Noite
387029;Pleno dia
387030;Amanhecer
387031;Pleno dia
387032;Pleno dia
387033;Pleno dia
387034;Pleno dia
387036;Pleno dia
387037;Plena Noite
387038;Pleno dia
387040;Pleno dia
387041;Plena Noite
387042;Pleno dia
387043;Plena Noite
387044;Pleno dia
387045;Pleno dia
387046;Anoitecer
387047;Plena Noite
387048;Pleno dia
387050;Pleno dia
387051;Pleno dia
387052;Pleno dia
387053;Pleno dia
387054;Pleno dia
387057;Pleno dia
387058;Pleno dia
387059;Pleno dia
387060;Pleno dia
387061;Pleno dia
387062;Pleno dia
387063;Pleno dia
387064;Pleno dia
387066;Pleno dia
387067;Plena Noite
387068;Pleno dia
387069;Pleno dia
387070;Pleno dia
387071;Pleno dia
387072;Pleno dia
387073;Pleno dia
387074;Pleno dia
387076;Pleno dia
387077;Pleno dia
387078;Amanhecer
387079;Pleno dia
387080;Pleno dia
387081;Amanhecer
387082;Pleno dia
387083;Pleno dia
387084;Pleno dia
387085;Pleno dia
387086;Pleno dia
387087;Pleno dia
387088;Pleno dia
387089;Pleno dia
387090;Pleno dia
387091;Pleno dia
387092;Pleno dia
387093;Pleno dia
387094;Pleno dia
387095;Pleno dia
387096;Pleno dia
387097;Plena Noite
387098;Pleno dia
387099;Pleno dia
387100;Pleno dia
387101;Pleno dia
387102;Pleno dia
387103;Pleno dia
387104;Pleno dia
387105;Pleno dia
387106;Pleno dia
387107;Pleno dia
387108;Pleno dia
387110;Pleno dia
387112;Pleno dia
387113;Pleno dia
387114;Pleno dia
387115;Pleno dia
387116;Pleno dia
387118;Pleno dia
387119;Pleno dia
387120;Pleno dia
387121;Pleno dia
387123;Pleno dia
387124;Pleno dia
387125;Pleno dia
387126;Pleno dia
387127;Pleno dia
387129;Pleno dia
387130;Pleno dia
387131;Pleno dia
387133;Pleno dia
387134;Anoitecer
387136;Pleno dia
387138;Plena Noite
387140;Pleno dia
387141;Anoitecer
387142;Pleno dia
387143;Pleno dia
387144;Pleno dia
387145;Plena Noite
387146;Plena Noite
387147;Plena Noite
387148;Plena Noite
387149;Pleno dia
387150;Anoitecer
387151;Pleno dia
387152;Plena Noite
387153;Plena Noite
387154;Plena Noite
387155;Plena Noite
387156;Plena Noite
387157;Plena Noite
387158;Plena Noite
387159;Plena Noite
387160;Plena Noite
387161;Pleno dia
387162;Pleno dia
387163;Plena Noite
387164;Plena Noite
387165;Plena Noite
387166;Plena Noite
387168;Plena Noite
387170;Plena Noite
387171;Plena Noite
387172;Plena Noite
387173;Plena Noite
387174;Pleno dia
387176;Plena Noite
387177;Plena Noite
387178;Plena Noite
387179;Plena Noite
387180;Plena Noite
387181;Plena Noite
387182;Plena Noite
387183;Plena Noite
387184;Plena Noite
387185;Plena Noite
387186;Plena Noite
387187;Plena Noite
387188;Plena Noite
387189;Plena Noite
387190;Plena Noite
387191;Plena Noite
387192;Plena Noite
387193;Plena Noite
387194;Plena Noite
387195;Plena Noite
387196;Plena Noite
387197;Plena Noite
387198;Pleno dia
387199;Pleno dia
387200;Plena Noite
387201;Pleno dia
387202;Plena Noite
387204;Plena Noite
387205;Plena Noite
387206;Plena Noite
387207;Plena Noite
387208;Plena Noite
387209;Plena Noite
387210;Plena Noite
387211;Plena Noite
387212;Plena Noite
387213;Plena Noite
387214;Plena Noite
387215;Plena Noite
387216;Plena Noite
387217;Plena Noite
387218;Plena Noite
387219;Plena Noite
387220;Plena Noite
387221;Plena Noite
387222;Plena Noite
387223;Plena Noite
387224;Plena Noite
387225;Plena Noite
387226;Plena Noite
387227;Plena Noite
387228;Plena Noite
387229;Plena Noite
387230;Plena Noite
387231;Plena Noite
387232;Plena Noite
387233;Plena Noite
387234;Plena Noite
387235;Plena Noite
387236;Plena Noite
387237;Plena Noite
387238;Plena Noite
387239;Plena Noite
387240;Plena Noite
387241;Plena Noite
387242;Plena Noite
387243;Amanhecer
387244;Plena Noite
387245;Amanhecer
387246;Plena Noite
387248;Plena Noite
387250;Plena Noite
387251;Amanhecer
387252;Amanhecer
387253;Plena Noite
387254;Amanhecer
387255;Plena Noite
387256;Amanhecer
387257;Pleno dia
387258;Plena Noite
387259;Amanhecer
387260;Plena Noite
387261;Plena Noite
387262;Pleno dia
387263;Amanhecer
387264;Amanhecer
387265;Plena Noite
387266;Pleno dia
387267;Plena Noite
387268;Amanhecer
387269;Plena Noite
387270;Plena Noite
387271;Amanhecer
387272;Pleno dia
387273;Pleno dia
387274;Pleno dia
387275;Pleno dia
387276;Pleno dia
387277;Pleno dia
387278;Pleno dia
387279;Pleno dia
387280;Pleno dia
387281;Amanhecer
387283;Pleno dia
387284;Pleno dia
387285;Amanhecer
387286;Pleno dia
387288;Plena Noite
387290;Pleno dia
387292;Pleno dia
387293;Pleno dia
387294;Pleno dia
387295;Pleno dia
387296;Pleno dia
387297;Pleno dia
387298;Pleno dia
387300;Pleno dia
387311;Pleno dia
387312;Pleno dia
387313;Pleno dia
387314;Pleno dia
387315;Pleno dia
387316;Pleno dia
387317;Pleno dia
387318;Pleno dia
387319;Pleno dia
387320;Pleno dia
387322;Pleno dia
387323;Pleno dia
387324;Pleno dia
387325;Pleno dia
387326;Pleno dia
387328;Pleno dia
387329;Pleno dia
387330;Pleno dia
387331;Pleno dia
387332;Pleno dia
387333;Pleno dia
387334;Pleno dia
387335;Pleno dia
387336;Pleno dia
387337;Pleno dia
387338;Pleno dia
387339;Pleno dia
387340;Pleno dia
387342;Pleno dia
387343;Pleno dia
387344;Pleno dia
387345;Pleno dia
387346;Pleno dia
387347;Pleno dia
387348;Pleno dia
387349;Pleno dia
387350;Pleno dia
387351;Pleno dia
387352;Pleno dia
387353;Pleno dia
387354;Pleno dia
387355;Pleno dia
387356;Anoitecer
387357;Pleno dia
387358;Anoitecer
387359;Pleno dia
387360;Pleno dia
387361;Anoitecer
387362;Pleno dia
387363;Plena Noite
387364;Pleno dia
387365;Anoitecer
387366;Pleno dia
387367;Pleno dia
387368;Pleno dia
387369;Pleno dia
387370;Plena Noite
387371;Pleno dia
387372;Plena Noite
387373;Plena Noite
387374;Pleno dia
387375;Plena Noite
387377;Anoitecer
387379;Anoitecer
387380;Plena Noite
387381;Plena Noite
387382;Plena Noite
387383;Plena Noite
387384;Anoitecer
387385;Plena Noite
387386;Pleno dia
387387;Plena Noite
387388;Anoitecer
387389;Plena Noite
387390;Plena Noite
387392;Anoitecer
387393;Anoitecer
387394;Plena Noite
387395;Anoitecer
387396;Plena Noite
387397;Plena Noite
387398;Anoitecer
387399;Plena Noite
387400;Plena Noite
387401;Plena Noite
387402;Anoitecer
387403;Pleno dia
387404;Plena Noite
387407;Plena Noite
387408;Plena Noite
387409;Pleno dia
387410;Plena Noite
387411;Plena Noite
387412;Plena Noite
387413;Plena Noite
387414;Plena Noite
387415;Plena Noite
387416;Plena Noite
387417;Plena Noite
387418;Anoitecer
387420;Plena Noite
387421;Plena Noite
387423;Plena Noite
387424;Plena Noite
387425;Plena Noite
387426;Pleno dia
387427;Anoitecer
387428;Plena Noite
387429;Plena Noite
387430;Plena Noite
387431;Plena Noite
387432;Plena Noite
387433;Plena Noite
387434;Plena Noite
387435;Plena Noite
387436;Plena Noite
387437;Plena Noite
387438;Pleno dia
387439;Plena Noite
387440;Plena Noite
387441;Plena Noite
387442;Plena Noite
387443;Plena Noite
387444;Plena Noite
387445;Plena Noite
387446;Plena Noite
387447;Plena Noite
387448;Plena Noite
387449;Plena Noite
387450;Plena Noite
387451;Plena Noite
387452;Plena Noite
387453;Plena Noite
387454;Plena Noite
387455;Plena Noite
387456;Plena Noite
387457;Plena Noite
387458;Plena Noite
387459;Plena Noite
387461;Plena Noite
387462;Plena Noite
387463;Plena Noite
387464;Plena Noite
387465;Plena Noite
387466;Plena Noite
387467;Plena Noite
387468;Plena Noite
387469;Plena Noite
387470;Plena Noite
387471;Plena Noite
387472;Plena Noite
387473;Plena Noite
387474;Plena Noite
387475;Plena Noite
387476;Plena Noite
387477;Plena Noite
387478;Plena Noite
387479;Plena Noite
387480;Plena Noite
387481;Plena Noite
387482;Plena Noite
387483;Plena Noite
387484;Plena Noite
387485;Amanhecer
387486;Pleno dia
387487;Amanhecer
387488;Amanhecer
387489;Anoitecer
387490;Pleno dia
387491;Amanhecer
387492;Plena Noite
387493;Pleno dia
387494;Plena Noite
387495;Pleno dia
387496;Pleno dia
387497;Pleno dia
387498;Pleno dia
387499;Pleno dia
387500;Pleno dia
387502;Plena Noite
387503;Plena Noite
387504;Pleno dia
387505;Pleno dia
387506;Plena Noite
387507;Pleno dia
387508;Pleno dia
387509;Pleno dia
387510;Amanhecer
387511;Pleno dia
387512;Pleno dia
387513;Pleno dia
387514;Pleno dia
387515;Pleno dia
387516;Pleno dia
387517;Pleno dia
387518;Pleno dia
387519;Pleno dia
387520;Pleno dia
387521;Pleno dia
387522;Plena Noite
387523;Pleno dia
387524;Pleno dia
387525;Pleno dia
387526;Plena Noite
387527;Pleno dia
387530;Pleno dia
387531;Pleno dia
387532;Pleno dia
387533;Pleno dia
387534;Pleno dia
387535;Pleno dia
387536;Pleno dia
387537;Pleno dia
387538;Pleno dia
387539;Plena Noite
387540;Pleno dia
387541;Pleno dia
387542;Pleno dia
387543;Pleno dia
387545;Amanhecer
387546;Pleno dia
387548;Plena Noite
387549;Pleno dia
387550;Pleno dia
387551;Pleno dia
387552;Pleno dia
387553;Plena Noite
387554;Pleno dia
387555;Pleno dia
387556;Pleno dia
387557;Plena Noite
387558;Pleno dia
387559;Plena Noite
387560;Pleno dia
387561;Pleno dia
387562;Pleno dia
387563;Pleno dia
387564;Pleno dia
387565;Pleno dia
387566;Pleno dia
387567;Pleno dia
387568;Pleno dia
387570;Pleno dia
387572;Pleno dia
387573;Pleno dia
387574;Pleno dia
387575;Pleno dia
387576;Pleno dia
387577;Pleno dia
387578;Plena Noite
387580;Pleno dia
387581;Pleno dia
387582;Anoitecer
387583;Pleno dia
387584;Pleno dia
387585;Pleno dia
387586;Pleno dia
387587;Pleno dia
387588;Pleno dia
387589;Pleno dia
387590;Pleno dia
387591;Plena Noite
387592;Plena Noite
387593;Pleno dia
387594;Pleno dia
387595;Pleno dia
387596;Pleno dia
387597;Pleno dia
387598;Plena Noite
387599;Pleno dia
387600;Anoitecer
387601;Pleno dia
387602;Pleno dia
387603;Pleno dia
387604;Plena Noite
387605;Anoitecer
387606;Plena Noite
387607;Pleno dia
387608;Pleno dia
387609;Plena Noite
387610;Anoitecer
387611;Plena Noite
387612;Anoitecer
387613;Anoitecer
387614;Anoitecer
387615;Anoitecer
387616;Pleno dia
387617;Pleno dia
387618;Plena Noite
387619;Amanhecer
387621;Pleno dia
387622;Plena Noite
387623;Pleno dia
387624;Plena Noite
387625;Plena Noite
387626;Plena Noite
387627;Plena Noite
387629;Plena Noite
387630;Plena Noite
387632;Plena Noite
387633;Pleno dia
387634;Pleno dia
387635;Plena Noite
387636;Pleno dia
387637;Plena Noite
387639;Plena Noite
387640;Pleno dia
387641;Plena Noite
387642;Plena Noite
387643;Plena Noite
387644;Pleno dia
387645;Plena Noite
387646;Pleno dia
387647;Pleno dia
387648;Plena Noite
387649;Plena Noite
387650;Plena Noite
387651;Plena Noite
387652;Plena Noite
387653;Plena Noite
387654;Plena Noite
387655;Plena Noite
387656;Plena Noite
387657;Plena Noite
387658;Plena Noite
387659;Pleno dia
387660;Plena Noite
387662;Plena Noite
387663;Plena Noite
387664;Plena Noite
387665;Plena Noite
387666;Plena Noite
387667;Plena Noite
387668;Plena Noite
387669;Plena Noite
387670;Plena Noite
387671;Plena Noite
387672;Plena Noite
387673;Amanhecer
387674;Plena Noite
387675;Amanhecer
387676;Amanhecer
387677;Pleno dia
387678;Pleno dia
387679;Pleno dia
387680;Pleno dia
387681;Pleno dia
387682;Plena Noite
387684;Pleno dia
387685;Pleno dia
387686;Pleno dia
387687;Pleno dia
387688;Plena Noite
387689;Pleno dia
387691;Pleno dia
387692;Pleno dia
387693;Plena Noite
387694;Pleno dia
387695;Pleno dia
387696;Plena Noite
387697;Pleno dia
387698;Pleno dia
387699;Pleno dia
387701;Pleno dia
387702;Pleno dia
387703;Plena Noite
387704;Pleno dia
387705;Plena Noite
387706;Pleno dia
387707;Pleno dia
387708;Pleno dia
387710;Pleno dia
387711;Pleno dia
387712;Plena Noite
387713;Pleno dia
387714;Pleno dia
387715;Pleno dia
387716;Pleno dia
387717;Pleno dia
387718;Plena Noite
387719;Pleno dia
387720;Pleno dia
387721;Pleno dia
387722;Pleno dia
387723;Pleno dia
387724;Pleno dia
387725;Pleno dia
387726;Pleno dia
387727;Pleno dia
387728;Pleno dia
387729;Pleno dia
387730;Pleno dia
387732;Pleno dia
387733;Plena Noite
387734;Pleno dia
387735;Pleno dia
387736;Pleno dia
387737;Pleno dia
387738;Pleno dia
387739;Pleno dia
387740;Plena Noite
387741;Pleno dia
387743;Pleno dia
387744;Pleno dia
387745;Pleno dia
387746;Pleno dia
387747;Pleno dia
387748;Plena Noite
387749;Pleno dia
387751;Pleno dia
387752;Plena Noite
387753;Pleno dia
387754;Pleno dia
387756;Pleno dia
387757;Amanhecer
387758;Pleno dia
387759;Pleno dia
387760;Anoitecer
387761;Pleno dia
387762;Pleno dia
387763;Pleno dia
387764;Pleno dia
387765;Pleno dia
387766;Pleno dia
387767;Pleno dia
387768;Pleno dia
387769;Pleno dia
387770;Pleno dia
387771;Pleno dia
387772;Pleno dia
387773;Pleno dia
387774;Pleno dia
387775;Pleno dia
387776;Pleno dia
387778;Pleno dia
387780;Anoitecer
387781;Anoitecer
387782;Plena Noite
387783;Pleno dia
387784;Pleno dia
387785;Anoitecer
387786;Pleno dia
387788;Pleno dia
387789;Anoitecer
387790;Anoitecer
387791;Anoitecer
387793;Plena Noite
387794;Plena Noite
387796;Plena Noite
387797;Plena Noite
387799;Plena Noite
387800;Pleno dia
387801;Plena Noite
387802;Plena Noite
387803;Plena Noite
387804;Plena Noite
387805;Anoitecer
387806;Pleno dia
387807;Plena Noite
387808;Plena Noite
387809;Plena Noite
387810;Plena Noite
387811;Plena Noite
387812;Plena Noite
387813;Plena Noite
387814;Plena Noite
387815;Plena Noite
387816;Plena Noite
387817;Plena Noite
387819;Plena Noite
387820;Plena Noite
387821;Plena Noite
387822;Pleno dia
387823;Plena Noite
387824;Pleno dia
387825;Plena Noite
387826;Plena Noite
387827;Plena Noite
387828;Plena Noite
387829;Plena Noite
387830;Plena Noite
387831;Pleno dia
387832;Plena Noite
387833;Plena Noite
387834;Anoitecer
387835;Plena Noite
387836;Plena Noite
387837;Plena Noite
387838;Plena Noite
387839;Pleno dia
387840;Plena Noite
387841;Plena Noite
387842;Plena Noite
387843;Plena Noite
387846;Amanhecer
387847;Plena Noite
387848;Plena Noite
387849;Pleno dia
387850;Plena Noite
387851;Pleno dia
387852;Amanhecer
387853;Amanhecer
387854;Amanhecer
387855;Amanhecer
387856;Plena Noite
387858;Pleno dia
387859;Pleno dia
387861;Pleno dia
387862;Plena Noite
387863;Amanhecer
387864;Pleno dia
387865;Pleno dia
387866;Pleno dia
387867;Plena Noite
387868;Pleno dia
387869;Pleno dia
387870;Amanhecer
387871;Pleno dia
387872;Amanhecer
387873;Pleno dia
387874;Pleno dia
387875;Pleno dia
387876;Pleno dia
387877;Pleno dia
387879;Pleno dia
387880;Pleno dia
387881;Amanhecer
387882;Pleno dia
387883;Pleno dia
387884;Pleno dia
387885;Pleno dia
387886;Pleno dia
387887;Pleno dia
387888;Pleno dia
387889;Pleno dia
387890;Pleno dia
387891;Pleno dia
387893;Pleno dia
387894;Pleno dia
387895;Pleno dia
387896;Pleno dia
387897;Pleno dia
387898;Plena Noite
387899;Pleno dia
387900;Pleno dia
387901;Amanhecer
387902;Pleno dia
387903;Pleno dia
387904;Pleno dia
387905;Pleno dia
387906;Pleno dia
387907;Pleno dia
387908;Pleno dia
387909;Pleno dia
387910;Pleno dia
387911;Pleno dia
387912;Amanhecer
387913;Pleno dia
387915;Pleno dia
387916;Pleno dia
387917;Pleno dia
387918;Pleno dia
387919;Pleno dia
387921;Pleno dia
387922;Pleno dia
387923;Pleno dia
387924;Pleno dia
387925;Pleno dia
387926;Pleno dia
387928;Pleno dia
387929;Pleno dia
387930;Pleno dia
387931;Pleno dia
387932;Pleno dia
387933;Pleno dia
387934;Pleno dia
387935;Pleno dia
387938;Pleno dia
387939;Amanhecer
387940;Pleno dia
387941;Pleno dia
387942;Pleno dia
387943;Plena Noite
387944;Pleno dia
387945;Pleno dia
387947;Pleno dia
387948;Pleno dia
387949;Pleno dia
387950;Pleno dia
387951;Pleno dia
387952;Pleno dia
387955;Anoitecer
387956;Pleno dia
387957;Pleno dia
387958;Anoitecer
387959;Pleno dia
387960;Plena Noite
387961;Anoitecer
387962;Anoitecer
387963;Pleno dia
387964;Pleno dia
387965;Pleno dia
387966;Pleno dia
387967;Plena Noite
387968;Plena Noite
387969;Plena Noite
387970;Plena Noite
387971;Pleno dia
387972;Plena Noite
387973;Plena Noite
387974;Plena Noite
387975;Plena Noite
387976;Plena Noite
387977;Pleno dia
387978;Anoitecer
387979;Plena Noite
387980;Pleno dia
387981;Anoitecer
387982;Plena Noite
387983;Plena Noite
387984;Plena Noite
387986;Plena Noite
387987;Anoitecer
387988;Plena Noite
387990;Plena Noite
387991;Plena Noite
387992;Plena Noite
387993;Plena Noite
387994;Plena Noite
387995;Plena Noite
387996;Plena Noite
387997;Anoitecer
387998;Plena Noite
387999;Plena Noite
388000;Plena Noite
388001;Plena Noite
388002;Amanhecer
388003;Amanhecer
388018;Plena Noite
388019;Pleno dia
388020;Plena Noite
388021;Amanhecer
388022;Amanhecer
388023;Pleno dia
388024;Plena Noite
388025;Pleno dia
388026;Pleno dia
388027;Pleno dia
388029;Plena Noite
388030;Pleno dia
388032;Amanhecer
388033;Pleno dia
388034;Pleno dia
388035;Amanhecer
388036;Pleno dia
388037;Pleno dia
388038;Pleno dia
388039;Pleno dia
388040;Amanhecer
388041;Pleno dia
388042;Plena Noite
388043;Pleno dia
388044;Anoitecer
388045;Pleno dia
388046;Plena Noite
388047;Pleno dia
388048;Pleno dia
388049;Pleno dia
388050;Pleno dia
388051;Amanhecer
388052;Pleno dia
388053;Anoitecer
388054;Plena Noite
388055;Pleno dia
388057;Pleno dia
388059;Pleno dia
388060;Pleno dia
388061;Pleno dia
388062;Pleno dia
388063;Plena Noite
388064;Plena Noite
388065;Pleno dia
388066;Pleno dia
388067;Pleno dia
388068;Pleno dia
388069;Pleno dia
388070;Pleno dia
388071;Pleno dia
388072;Pleno dia
388073;Pleno dia
388075;Pleno dia
388076;Pleno dia
388077;Pleno dia
388078;Pleno dia
388079;Pleno dia
388080;Pleno dia
388081;Pleno dia
388082;Pleno dia
388084;Pleno dia
388085;Pleno dia
388086;Pleno dia
388087;Pleno dia
388089;Pleno dia
388090;Pleno dia
388091;Pleno dia
388092;Plena Noite
388094;Pleno dia
388095;Pleno dia
388096;Pleno dia
388097;Pleno dia
388100;Pleno dia
388101;Pleno dia
388102;Pleno dia
388103;Pleno dia
388104;Pleno dia
388105;Pleno dia
388106;Pleno dia
388108;Pleno dia
388109;Pleno dia
388110;Pleno dia
388111;Pleno dia
388112;Pleno dia
388114;Pleno dia
388115;Pleno dia
388116;Pleno dia
388117;Pleno dia
388118;Pleno dia
388119;Pleno dia
388120;Pleno dia
388121;Pleno dia
388122;Pleno dia
388123;Pleno dia
388124;Pleno dia
388125;Pleno dia
388127;Anoitecer
388128;Pleno dia
388129;Anoitecer
388130;Pleno dia
388132;Pleno dia
388133;Pleno dia
388134;Plena Noite
388136;Pleno dia
388137;Anoitecer
388139;Plena Noite
388140;Pleno dia
388141;Pleno dia
388142;Pleno dia
388143;Anoitecer
388144;Pleno dia
388145;Plena Noite
388146;Anoitecer
388147;Anoitecer
388148;Anoitecer
388149;Pleno dia
388150;Plena Noite
388151;Pleno dia
388152;Pleno dia
388153;Pleno dia
388154;Anoitecer
388155;Plena Noite
388157;Plena Noite
388159;Plena Noite
388160;Plena Noite
388161;Plena Noite
388162;Pleno dia
388163;Anoitecer
388164;Plena Noite
388165;Pleno dia
388166;Plena Noite
388167;Plena Noite
388168;Pleno dia
388169;Plena Noite
388170;Plena Noite
388171;Pleno dia
388172;Plena Noite
388173;Pleno dia
388174;Plena Noite
388175;Pleno dia
388176;Plena Noite
388179;Anoitecer
388181;Plena Noite
388182;Anoitecer
388183;Plena Noite
388184;Plena Noite
388185;Plena Noite
388186;Plena Noite
388187;Plena Noite
388189;Plena Noite
388190;Plena Noite
388191;Plena Noite
388192;Plena Noite
388193;Plena Noite
388194;Plena Noite
388195;Plena Noite
388198;Plena Noite
388199;Plena Noite
388200;Plena Noite
388201;Plena Noite
388202;Pleno dia
388203;Plena Noite
388204;Plena Noite
388205;Plena Noite
388206;Plena Noite
388207;Plena Noite
388208;Plena Noite
388209;Plena Noite
388210;Plena Noite
388211;Plena Noite
388213;Plena Noite
388214;Amanhecer
388215;Amanhecer
388216;Plena Noite
388217;Anoitecer
388218;Plena Noite
388219;Plena Noite
388220;Plena Noite
388221;Pleno dia
388222;Plena Noite
388223;Amanhecer
388224;Pleno dia
388225;Amanhecer
388226;Pleno dia
388227;Pleno dia
388229;Pleno dia
388230;Pleno dia
388232;Plena Noite
388233;Pleno dia
388234;Amanhecer
388235;Pleno dia
388236;Pleno dia
388238;Pleno dia
388240;Pleno dia
388241;Pleno dia
388242;Pleno dia
388243;Pleno dia
388246;Pleno dia
388247;Pleno dia
388248;Pleno dia
388249;Pleno dia
388250;Pleno dia
388251;Pleno dia
388254;Pleno dia
388255;Pleno dia
388256;Plena Noite
388257;Pleno dia
388258;Pleno dia
388259;Pleno dia
388261;Pleno dia
388262;Pleno dia
388263;Pleno dia
388264;Pleno dia
388265;Pleno dia
388266;Pleno dia
388267;Pleno dia
388268;Pleno dia
388269;Plena Noite
388271;Pleno dia
388272;Pleno dia
388273;Pleno dia
388274;Pleno dia
388275;Pleno dia
388276;Pleno dia
388278;Pleno dia
388279;Pleno dia
388280;Pleno dia
388281;Pleno dia
388283;Pleno dia
388284;Pleno dia
388285;Pleno dia
